SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
190789,0,Cash loans,F,N,N,1,225000.0,127350.0,8266.5,112500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0.04622,-17878,-590,-9425.0,-1333,,1,1,0,1,0,0,Sales staff,3.0
129242,0,Cash loans,F,N,Y,0,157500.0,256500.0,17982.0,256500.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.028663,-18944,-2226,-7812.0,-2484,,1,1,0,1,0,0,Cleaning staff,1.0
179200,0,Cash loans,F,N,Y,0,144000.0,946764.0,43870.5,765000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.018029,-19905,-2675,-7888.0,-3415,,1,1,0,1,1,0,Laborers,1.0
271552,0,Cash loans,F,Y,N,0,180000.0,534204.0,28458.0,495000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.009549,-18024,-1000,-8052.0,-1562,12.0,1,1,0,1,0,0,Core staff,2.0
213088,0,Cash loans,F,N,Y,0,180000.0,813195.0,27004.5,702000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.020246,-20168,365243,-2029.0,-2029,,1,0,0,1,1,0,,2.0
452444,0,Cash loans,F,Y,N,0,135000.0,654498.0,24385.5,585000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.016612,-23816,365243,-2683.0,-2677,16.0,1,0,0,1,0,0,,1.0
378095,0,Cash loans,F,N,Y,0,135000.0,890379.0,32112.0,751500.0,Family,Pensioner,Higher education,Single / not married,House / apartment,0.025164,-21881,365243,-62.0,-4153,,1,0,0,1,0,0,,1.0
427498,0,Cash loans,F,N,N,0,135000.0,1113840.0,44302.5,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.04622,-17487,-964,-11435.0,-1046,,1,1,1,1,1,0,,2.0
313367,0,Cash loans,F,Y,Y,0,135000.0,269550.0,20988.0,225000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.02461,-15867,-305,-4256.0,-4493,8.0,1,1,0,1,1,1,,1.0
369185,0,Cash loans,F,N,Y,0,144000.0,338832.0,18508.5,292500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.030755,-12790,-2737,-6052.0,-4583,,1,1,0,1,1,0,Sales staff,2.0
111147,0,Cash loans,F,N,Y,1,180000.0,167895.0,18211.5,157500.0,Unaccompanied,Working,Incomplete higher,Single / not married,House / apartment,0.010643,-11327,-874,-2134.0,-2215,,1,1,0,1,0,1,Private service staff,2.0
449093,0,Cash loans,F,Y,Y,0,225000.0,1078200.0,31653.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010032,-11135,-4230,-972.0,-3250,13.0,1,1,0,1,0,0,,2.0
251875,0,Cash loans,F,N,Y,0,360000.0,337923.0,19530.0,279000.0,Unaccompanied,State servant,Secondary / secondary special,Single / not married,House / apartment,0.0038179999999999,-18088,-11023,-11030.0,-1517,,1,1,0,1,1,0,Medicine staff,1.0
219658,0,Cash loans,F,N,Y,1,112500.0,225000.0,14764.5,225000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.020246,-15183,-4449,-2860.0,-4838,,1,1,1,1,1,0,Core staff,2.0
243992,0,Cash loans,F,N,Y,0,90000.0,367569.0,17811.0,297000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-17590,-10901,-7675.0,-1137,,1,1,0,1,0,0,Private service staff,2.0
264632,0,Cash loans,F,N,Y,0,52650.0,526491.0,17239.5,454500.0,Unaccompanied,Pensioner,Lower secondary,Married,House / apartment,0.00712,-21820,365243,-2388.0,-811,,1,0,0,1,0,0,,2.0
314868,0,Cash loans,F,N,Y,0,225000.0,355536.0,24178.5,270000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,0.018801,-16959,-1475,-742.0,-222,,1,1,0,1,0,0,,1.0
344714,0,Cash loans,M,N,Y,0,225000.0,1223010.0,48631.5,1125000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018801,-16638,-3481,-5902.0,-176,,1,1,0,1,0,0,Laborers,2.0
106512,0,Cash loans,F,N,Y,1,139500.0,1288350.0,37800.0,1125000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.022625,-14066,-1006,-679.0,-4451,,1,1,1,1,1,0,Sales staff,3.0
134618,0,Cash loans,M,Y,N,0,225000.0,313438.5,31131.0,283500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.035792,-16461,-2834,-1342.0,-10,1.0,1,1,0,1,0,0,Drivers,2.0
367349,0,Cash loans,F,N,Y,3,112500.0,630000.0,30307.5,630000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-14481,-1082,-2360.0,-4299,,1,1,0,1,0,0,Sales staff,5.0
295200,0,Cash loans,F,N,Y,0,94500.0,517500.0,16821.0,517500.0,Unaccompanied,Commercial associate,Lower secondary,Single / not married,House / apartment,0.031329,-22459,-757,-1497.0,-3856,,1,1,0,1,0,0,Medicine staff,1.0
390174,0,Cash loans,M,Y,Y,0,189000.0,781920.0,42547.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.022625,-19007,-3556,-13110.0,-1859,9.0,1,1,0,1,1,0,Laborers,2.0
159363,0,Cash loans,F,N,Y,0,252000.0,607500.0,23670.0,607500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-21043,-3978,-3829.0,-1050,,1,1,0,1,1,0,High skill tech staff,2.0
219308,0,Cash loans,M,N,N,0,202500.0,263686.5,29952.0,238500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.006629,-9120,-750,-2770.0,-1782,,1,1,0,1,0,0,Laborers,2.0
190176,0,Revolving loans,F,N,Y,0,315000.0,900000.0,45000.0,900000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.010147,-16998,-1513,-9141.0,-548,,1,1,0,1,0,0,Core staff,2.0
164213,0,Cash loans,M,Y,N,1,90000.0,152820.0,9477.0,135000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.008625,-17664,-738,-10257.0,-1210,2.0,1,1,0,1,0,0,Drivers,3.0
196465,0,Cash loans,M,Y,Y,0,225000.0,452385.0,30361.5,373500.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.035792,-16462,-704,-9172.0,-5,11.0,1,1,0,1,1,0,Drivers,2.0
341781,0,Cash loans,F,N,N,0,112500.0,239850.0,25578.0,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,With parents,0.031329,-9914,-285,-4200.0,-1122,,1,1,0,1,0,0,Laborers,2.0
116715,0,Cash loans,F,N,Y,0,166500.0,835380.0,35523.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-17400,-10214,-1302.0,-930,,1,1,0,1,0,0,Laborers,2.0
267433,0,Cash loans,F,N,Y,0,180000.0,953293.5,66348.0,913500.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.018801,-23369,-3345,-15592.0,-4270,,1,1,0,1,0,0,Cleaning staff,2.0
146850,0,Cash loans,F,N,N,0,166500.0,616261.5,20497.5,468000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.018029,-20088,365243,-9329.0,-1905,,1,0,0,1,0,0,,1.0
388154,0,Cash loans,M,N,Y,0,112500.0,57564.0,6327.0,54000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.02461,-14547,-1792,-516.0,-3357,,1,1,1,1,0,0,Drivers,2.0
423992,0,Cash loans,M,Y,Y,0,292500.0,675000.0,32472.0,675000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0031219999999999,-10483,-1211,-4569.0,-3138,3.0,1,1,0,1,1,0,Drivers,2.0
223270,0,Cash loans,F,N,Y,0,90000.0,343800.0,16852.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.026392,-11500,-1523,-845.0,-3995,,1,1,1,1,0,0,Laborers,1.0
301786,0,Cash loans,F,N,N,0,99000.0,67500.0,3658.5,67500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.028663,-10887,-1704,-4038.0,-1961,,1,1,1,1,0,0,Sales staff,1.0
338751,0,Cash loans,F,N,Y,1,81000.0,269550.0,21739.5,225000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.018029,-18341,-794,-9346.0,-1655,,1,1,0,1,0,0,Cooking staff,3.0
338296,0,Cash loans,M,N,Y,0,58500.0,158301.0,16348.5,148500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-20703,-3404,-10777.0,-3819,,1,1,0,1,0,0,Security staff,2.0
107111,0,Cash loans,F,N,N,0,180000.0,227520.0,8707.5,180000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-16482,-3086,-8949.0,-30,,1,1,0,1,0,0,,2.0
440903,0,Cash loans,F,N,N,0,112500.0,675000.0,19737.0,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.018209,-21956,365243,-5636.0,-4308,,1,0,0,1,1,0,,1.0
376582,0,Cash loans,F,N,Y,0,117000.0,284400.0,15880.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.032561,-24345,365243,-1345.0,-4331,,1,0,0,1,0,0,,1.0
137367,0,Cash loans,F,N,Y,0,112500.0,298512.0,19206.0,270000.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.008575,-14152,-1017,-2034.0,-4665,,1,1,1,1,1,0,Sales staff,2.0
185227,0,Cash loans,M,Y,Y,0,97650.0,495000.0,13612.5,495000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.018029,-8556,-1069,-4705.0,-1134,5.0,1,1,1,1,0,0,Laborers,1.0
166251,0,Cash loans,F,Y,Y,0,180000.0,1002870.0,42619.5,922500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.00733,-17049,-5544,-1614.0,-592,14.0,1,1,0,1,0,0,,2.0
131398,0,Cash loans,M,Y,Y,0,135000.0,343800.0,13090.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.025164,-15258,-651,-7632.0,-4034,9.0,1,1,0,1,1,0,Drivers,2.0
215106,0,Cash loans,F,Y,Y,1,270000.0,245268.0,15804.0,202500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-10438,-879,-4317.0,-2701,3.0,1,1,0,1,0,0,,3.0
158325,0,Cash loans,F,Y,Y,0,202500.0,1303200.0,46939.5,1125000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.025164,-13579,-4396,-5108.0,-4295,12.0,1,1,0,1,0,0,Managers,2.0
138727,0,Revolving loans,F,N,Y,0,225000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-14978,-2257,-2260.0,-3832,,1,1,0,1,0,0,,2.0
413390,0,Cash loans,F,N,Y,0,45000.0,675000.0,32602.5,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.026392,-21223,365243,-6669.0,-4392,,1,0,0,1,1,0,,2.0
306507,0,Cash loans,F,N,Y,0,56250.0,269550.0,11547.0,225000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.030755,-21880,365243,-4516.0,-4538,,1,0,0,1,0,0,,2.0
100016,0,Cash loans,F,N,Y,0,67500.0,80865.0,5881.5,67500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-13439,-2717,-311.0,-3227,,1,1,1,1,1,0,Laborers,2.0
109218,0,Cash loans,F,N,Y,3,180000.0,585000.0,28273.5,585000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.0145199999999999,-13626,-4038,-2714.0,-1665,,1,1,0,1,0,0,Core staff,5.0
239245,0,Cash loans,F,N,Y,0,144000.0,50940.0,5616.0,45000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.010032,-22858,365243,-15988.0,-4130,,1,0,0,1,0,0,,1.0
377504,0,Cash loans,F,N,Y,1,72000.0,263686.5,15138.0,238500.0,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.005084,-14680,-1273,-4824.0,-313,,1,1,1,1,1,0,Cleaning staff,3.0
345128,0,Cash loans,M,Y,Y,2,247500.0,509400.0,40374.0,450000.0,"Spouse, partner",Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-14986,-2610,-7815.0,-4168,13.0,1,1,0,1,0,0,Drivers,4.0
396672,0,Cash loans,M,N,Y,0,315000.0,900000.0,34875.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-16168,-2558,-2534.0,-2537,,1,1,0,1,1,0,Managers,2.0
359102,0,Cash loans,M,N,N,0,180000.0,348264.0,32355.0,315000.0,Unaccompanied,Commercial associate,Incomplete higher,Single / not married,Rented apartment,0.032561,-9731,-2142,-2261.0,-2368,,1,1,0,1,0,0,Core staff,1.0
296512,0,Revolving loans,F,N,N,0,162000.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Widow,Municipal apartment,0.020713,-18693,-175,-1167.0,-1930,,1,1,1,1,1,0,Cooking staff,1.0
416928,0,Cash loans,M,N,N,1,130500.0,254700.0,25191.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.022625,-13426,-1006,-2574.0,-4183,,1,1,1,1,0,0,Laborers,2.0
171747,0,Cash loans,M,N,N,0,126000.0,545040.0,26640.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,With parents,0.035792,-8963,-1003,-1925.0,-1639,,1,1,1,1,1,0,Sales staff,1.0
353392,0,Cash loans,F,N,Y,0,39150.0,599472.0,26536.5,517500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.008068,-22207,365243,-13246.0,-5101,,1,0,0,1,0,0,,2.0
306490,0,Cash loans,F,Y,N,0,189000.0,1762110.0,46480.5,1575000.0,Family,State servant,Higher education,Separated,House / apartment,0.022625,-17191,-3411,-4081.0,-741,5.0,1,1,0,1,1,0,Managers,1.0
271112,0,Cash loans,F,Y,N,2,360000.0,1190340.0,61762.5,1125000.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.018801,-13819,-5345,-188.0,-2339,9.0,1,1,0,1,0,0,Managers,4.0
253908,0,Cash loans,F,N,N,0,135000.0,1971072.0,68512.5,1800000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.008068,-13468,-3641,-6961.0,-4258,,1,1,1,1,0,0,Sales staff,2.0
265511,0,Cash loans,M,Y,N,0,112500.0,455040.0,12640.5,360000.0,"Spouse, partner",Working,Secondary / secondary special,Civil marriage,House / apartment,0.020246,-19353,-901,-6773.0,-2913,12.0,1,1,0,1,1,0,High skill tech staff,2.0
136392,0,Cash loans,F,N,N,0,117000.0,269550.0,10116.0,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.016612,-18740,-1911,-6081.0,-2267,,1,1,0,1,0,0,Accountants,2.0
343494,0,Cash loans,M,N,Y,0,360000.0,225000.0,8482.5,225000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.001276,-13643,-6284,-7401.0,-4998,,1,1,0,1,0,0,,2.0
253568,0,Cash loans,F,N,Y,0,157500.0,675000.0,69295.5,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.015221,-16625,-2011,-13313.0,-112,,1,1,0,1,1,1,Core staff,2.0
454465,0,Cash loans,F,N,Y,0,157500.0,746280.0,42970.5,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.01885,-21465,365243,-6847.0,-4737,,1,0,0,1,0,0,,2.0
259579,0,Cash loans,F,N,Y,0,67500.0,339241.5,12919.5,238500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.025164,-23293,365243,-1448.0,-4310,,1,0,0,1,0,0,,1.0
454634,0,Cash loans,F,N,N,0,90000.0,526491.0,28179.0,454500.0,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.031329,-22447,365243,-269.0,-4530,,1,0,0,1,0,0,,1.0
163301,0,Cash loans,F,Y,Y,0,180000.0,459000.0,25758.0,459000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.035792,-18709,-3132,-5884.0,-2262,0.0,1,1,0,1,0,0,Laborers,1.0
281691,0,Cash loans,M,Y,Y,0,180000.0,1345500.0,39339.0,1345500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.026392,-13772,-3051,-3040.0,-2774,7.0,1,1,0,1,0,0,Laborers,2.0
348761,0,Cash loans,F,N,Y,0,54000.0,299772.0,11430.0,247500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.015221,-20452,365243,-5281.0,-2547,,1,0,0,1,1,0,,2.0
190822,0,Cash loans,F,N,Y,0,67500.0,269550.0,13891.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.020713,-19950,-1244,-536.0,-3409,,1,1,1,1,1,0,Sales staff,1.0
292391,0,Cash loans,M,N,N,0,180000.0,545040.0,26640.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,Office apartment,0.035792,-11915,-187,-5610.0,-4520,,1,1,0,1,0,0,Drivers,2.0
102041,0,Revolving loans,F,N,Y,0,315000.0,675000.0,33750.0,675000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.0116569999999999,-20095,-1502,-2330.0,-3314,,1,1,0,1,0,0,High skill tech staff,2.0
332346,0,Cash loans,F,N,N,0,270000.0,1724220.0,45612.0,1350000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.016612,-13207,-2602,-4751.0,-5632,,1,1,0,1,0,0,,2.0
130043,0,Cash loans,M,Y,Y,0,315000.0,1065433.5,42385.5,913500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018801,-16499,-3009,-6181.0,-6,17.0,1,1,0,1,0,0,Core staff,2.0
255113,0,Revolving loans,F,N,N,3,90000.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.031329,-12617,-458,-5602.0,-1399,,1,1,0,1,0,0,Sales staff,4.0
142963,0,Cash loans,F,N,Y,0,87750.0,1078200.0,31522.5,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010966,-18268,-7442,-7376.0,-1784,,1,1,1,1,0,0,,2.0
141844,0,Cash loans,F,N,N,2,157500.0,416052.0,20367.0,292500.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.031329,-16319,-4882,-3690.0,-3586,,1,1,0,1,0,0,Drivers,4.0
443798,0,Cash loans,F,N,Y,0,157500.0,436032.0,16564.5,360000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.0088659999999999,-21017,365243,-9037.0,-4209,,1,0,0,1,1,0,,1.0
426207,0,Cash loans,M,Y,Y,0,562500.0,500490.0,56731.5,450000.0,Unaccompanied,Commercial associate,Incomplete higher,Separated,House / apartment,0.072508,-15767,-5593,-9898.0,-4084,4.0,1,1,0,1,1,1,Managers,1.0
449360,0,Revolving loans,M,N,N,1,225000.0,585000.0,29250.0,585000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-15914,-867,-2364.0,-4091,,1,1,0,1,0,0,,3.0
304111,0,Cash loans,M,Y,Y,0,135000.0,601470.0,30838.5,450000.0,"Spouse, partner",State servant,Secondary / secondary special,Married,House / apartment,0.030755,-16077,-2696,-8495.0,-4434,5.0,1,1,0,1,0,1,Drivers,2.0
265066,0,Cash loans,M,Y,N,2,360000.0,675000.0,36616.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.02461,-11763,-1206,-5390.0,-4282,7.0,1,1,0,1,1,1,Managers,4.0
132213,0,Cash loans,M,N,Y,0,67500.0,247275.0,17338.5,225000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.025164,-23984,365243,-7237.0,-3905,,1,0,0,1,0,0,,2.0
206337,0,Cash loans,F,N,Y,1,112500.0,312768.0,14620.5,270000.0,Unaccompanied,Working,Incomplete higher,Single / not married,House / apartment,0.030755,-11436,-198,-5332.0,-3170,,1,1,0,1,0,0,Core staff,2.0
407638,0,Cash loans,F,N,Y,1,112500.0,900000.0,29164.5,900000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.0228,-12329,-1616,-839.0,-714,,1,1,0,1,1,0,Accountants,3.0
287143,0,Cash loans,F,N,N,1,162000.0,450000.0,21649.5,450000.0,Family,State servant,Higher education,Civil marriage,House / apartment,0.014464,-10446,-1075,-5162.0,-1509,,1,1,1,1,0,0,Secretaries,3.0
202979,0,Cash loans,F,N,Y,0,90000.0,405000.0,15268.5,405000.0,Family,Working,Secondary / secondary special,Separated,House / apartment,0.030755,-19758,-347,-7834.0,-1810,,1,1,0,1,0,0,Cleaning staff,1.0
360048,0,Cash loans,F,N,Y,0,112500.0,675000.0,21906.0,675000.0,Unaccompanied,Working,Higher education,Widow,House / apartment,0.030755,-19634,-2709,-9349.0,-3177,,1,1,0,1,0,0,High skill tech staff,1.0
222448,0,Cash loans,F,Y,Y,0,450000.0,1762110.0,67117.5,1575000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.01885,-11313,-2274,-5477.0,-3889,15.0,1,1,0,1,0,0,Sales staff,2.0
331039,0,Cash loans,M,Y,Y,0,202500.0,173092.5,13522.5,157500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.010966,-10002,-447,-8597.0,-2598,1.0,1,1,0,1,0,0,Drivers,1.0
251496,0,Revolving loans,F,N,Y,0,90000.0,315000.0,15750.0,315000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.0145199999999999,-21032,365243,-4017.0,-4017,,1,0,0,1,0,0,,2.0
393932,0,Cash loans,M,Y,Y,0,540000.0,2250000.0,59485.5,2250000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.032561,-19361,-473,-3055.0,-145,2.0,1,1,0,1,0,0,Managers,2.0
318937,0,Cash loans,F,N,Y,0,99000.0,188685.0,14944.5,157500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.020713,-17617,-4164,-1265.0,-1153,,1,1,0,1,0,0,Accountants,2.0
221589,0,Cash loans,M,N,N,0,157500.0,900000.0,45954.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-14088,-2547,-3098.0,-4570,,1,1,0,1,0,0,Laborers,2.0
404542,0,Cash loans,F,N,Y,2,90000.0,1042560.0,34587.0,900000.0,Unaccompanied,Working,Higher education,Married,Co-op apartment,0.031329,-17302,-1326,-7035.0,-850,,1,1,0,1,0,0,Laborers,4.0
167732,0,Cash loans,F,N,Y,0,112500.0,1078200.0,28570.5,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,0.031329,-23237,-94,-9288.0,-3813,,1,1,0,1,0,0,Laborers,1.0
